,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,changereasondscrpt,forecastcontent
2213,2020-06-30,2020-07-15,000710.SZA,贝瑞基因,医疗行业,reduction,预减,-64.0,-52.0,-58.0,"1、本报告期,受新型冠状病毒疫情持续性影响,医院诊疗科室就诊人数下降,导致公司医学检测类服务收入增速下降。同时,为了做好新型冠状病毒防疫工作,防护、物流、采购等各项成本大幅上升。公司正在积极采取应对措施,保障抗疫环境下各项医学检测类服务的顺利开展,降低新型冠状病毒疫情对公司业绩造成的持续性影响。2、本报告期,非经常性损益对公司净利润的影响金额为32,039,616.53元(未经审计),主要系公司确认退出参股子公司信念医药科技(苏州)有限公司产生的投资收益。上年同期,非经常性损益对公司净利润的影响金额为95,725,148.08元,主要系公司确认放弃全资孙公司雅士能基因科技有限公司(公司通过全资子公司北京贝瑞和康生物技术有限公司持有其100%股权)控制权产生的投资收益。","预计2020年1-6月归属于上市公司股东的净利润盈利:9,000万元至12,000万元,同比上年下降:52%至64%。"
2214,2020-06-30,2020-07-15,000711.SZA,京蓝科技,园林工程,reduction,首亏,-2066.07,-1410.71,-1738.39,"1、报告期内,公司业绩大幅下滑,出现亏损的主要原因是受宏观经济形势以及新冠疫情的影响,部分项目的实施进度有所放缓,导致营业收入减少,利润下降。2、报告期内,根据公司的会计政策,信用减值损失有所增加。","预计2020年1-6月归属于上市公司股东的净利润亏损:20,000万元至30,000万元,同比上年下降:1410.71%至2066.07%。"
2215,2020-06-30,2020-07-15,002762.SZA,金发拉比,纺织服装,reduction,预减,-66.85,-50.28,-58.565,"本次业绩修正的主要原因如下:1、针对疫情防控情况,公司及时赋能加盟商,开辟加盟微商城,帮助加盟商在线下商铺的基础上设立对应的移动商店,联动销售,降低了疫情对线下实体店销售的影响。2、在直营门店的基础上植入社交电商、直营微商城等线上渠道,通过直播带货、社群引流等方式,构筑全员营销的平台,促进业绩提升。3、通过调整商品结构、定价策略等措施加大电商渠道运营力度,电商渠道销售有较大提升。在上述因素的影响下,公司2020年上半年应对疫情影响和整体业绩状况好于原有预期,故对半年度业绩预告作出修正。","预计2020年1-6月归属于上市公司股东的净利润盈利:900万元-1,350万元,同比下降50.28%-66.85%。"
2216,2020-06-30,2020-07-15,000757.SZA,浩物股份,汽车行业,reduction,首亏,-127.43,-118.65,-123.04,"1、受新型冠状病毒肺炎疫情影响,本公司本报告期整车销售收入及汽车综合服务收入下降致净利润下降。2、本公司上年同期(重组后)收到拆迁补偿款确认收益影响净利润6,535.71万元。","预计2020年1-6月归属于上市公司股东的净利润亏损:1,700万元至2,500万元。"
2217,2020-06-30,2020-07-16,600723.SHA,首商股份,商业百货,reduction,首亏,-146.8,-144.34,-145.57,"报告期内,受新冠肺炎疫情影响,公司部分外埠门店2、3月份停止营业,北京地区门店客流大幅度下降,营业收入锐减,一季度净利润出现亏损。自六月中旬以来,北京地区再次受到新冠肺炎疫情冲击,由于公司大部分门店在北京,受此影响,所属门店客流下降明显,公司经营业绩恢复缓慢。","预计2020年1-6月归属于上市公司股东的净利润亏损:9,000万元至9,500万元。"
2218,2020-06-30,2020-07-16,688579.SHA,山大地纬,软件服务,reduction,增亏,-183.45,-140.93,-162.19,"由于公司经营业绩存在季节性波动,公司上半年收入、净利润占全年比例较低。公司2020年上半年预计净利润较上年同期下降较多的主要原因如下:(1)2019年以来,根据业务发展所需,公司员工数量增加较多,其中以技术人员、研发人员为主。2019年6月末,公司员工总数为1,011人,2019年12月末,公司员工总数为1,374人。2020年上半年,随着公司员工人数的增加以及薪酬标准的提高,公司预计员工薪酬支出约为8,300万元,预计较同期增加约1,600万元。(2)受新型冠状病毒肺炎疫情影响,公司本期新签订单有所滞后,已有项目进展较预计放缓,现场需求调研、调试及验收工作相比正常进度有所延后,导致公司上半年营业收入较正常情况下出现下降。","预计2020年1-6月归属于上市公司股东的净利润亏损:1,700万元-2,000万元,同比下降140.93%-183.45%。"
2219,2020-06-30,2020-07-16,300851.SZA,交大思诺,交运设备,reduction,略减,-17.0,-7.77,-12.385,"由于行业特点,轨道交通行业通常上半年开通线路较少,公司实现销售收入较少,收入、利润总体规模较小,占全年业绩比重较小,各年之间存在一定波动,因此,收入、利润等主要指标变动幅度相对较大。2020年以来,公司在手订单充足,受新冠病毒疫情影响,轨道交通行业复产复工存在一定延迟。公司基于在手订单、项目实施情况对业绩进行预计,若2020年上半年公司产品涉及的相关线路或项目施工进度出现一定延期,公司部分订单对应的确认收入也将存在一定延迟,进而影响公司2020年上半年业绩预计的收入、利润水平。","预计2020年1-6月归属于上市公司股东的净利润盈利:2,700万元-3,000万元,同比上年下降:7.77%-17%。"
2220,2020-06-30,2020-07-16,603069.SHA,海汽集团,交运物流,reduction,首亏,-467.28,-441.57,-454.425,"自新型冠状病毒感染的肺炎疫情(以下简称“疫情”)发生以来,公司主要经营场所(客运站)、班线客运、租包车及旅游客运等主营业务,按照政府主管部门的管控要求先后暂停运营,对公司主营业务营收、效益产生了重大影响。虽然随着疫情防控形势逐步好转,公司自二月中旬起在严格落实疫情防控措施的前提下,逐步有序开展复工复产工作;但疫情对道路客运、旅游客运市场的负面影响还在持续,旅游客运、部分旅游服务业务等因受管控要求还处于暂停运营状态,道路客运服务业务仍将低迷。","预计2020年1-6月归属于上市公司股东的净利润亏损:9,300万元至10,000万元。"
2221,2020-06-30,2020-07-16,002701.SZA,奥瑞金,金属制品,reduction,预减,-70.17,-56.79,-63.48,"受新型冠状病毒疫情影响,公司、客户及供应商复工复产延迟,物资及人员流动受限等因素影响,公司2020年第一季度受此影响较大。二季度随着国内疫情得到有效控制,公司业务也有序恢复,经营业绩较一季度有了明显改善。","预计2020年1-6月归属于上市公司股东的净利润盈利:14,500万元至21,000万元,同比上年下降:56.79%至70.17%。"
2222,2020-06-30,2020-07-16,000415.SZA,渤海租赁,多元金融,reduction,首亏,-249.45,-199.63,-224.54,"本报告期业绩较上年同期有较大下降,主要原因如下:1.报告期内,受新冠疫情影响,全球航空需求大幅降低,全球航空运输业及相关产业受到了较大的负面冲击,租赁公司面临的租金延付、违约以及承租人破产风险增加。受此影响,报告期内公司飞机租赁业务的租金收入及销售收入有所下降,并因飞机资产估值下降导致固定资产减值增加以及境内融资租赁业务计提减值亦相应增加。2.上年同期公司出售皖江金融租赁股份有限公司16.5亿股股权(股权比例35.87%)及粤开证券股份有限公司(曾用名“联讯证券股份有限公司”)1.53亿股股权而确认的非经常性收益金额约9亿元,本期未发生股权处置事项。3.报告期内,为应对新冠疫情影响,公司飞机租赁子公司AvolonHoldingsLimited(以下简称“Avolon”)积极调整飞机引进计划缩减年度资本开支,有效增加现金储备保证流动性安全,已取消了原定于2020年至2023年期间交付的102架波音737MAX飞机订单,并将拟于该期间交付的16架波音737MAX飞机订单延迟至2024年及以后交付;取消了拟于2021-2022年交付的5架A330neo飞机订单,并将拟于2020年至2021年期间交付的12架A320neo飞机订单延迟至2022年以后交付,有效缩减2020-2023年的资本开支达52%。同时,Avolon已将32亿美元无抵押循环信用贷款全部下账,报告期末Avolon持有的非受限现金及可使用未下款的担保贷款额度合计超过50亿美元,可有效保证流动性安全及平稳运营。","预计2020年1-6月归属于上市公司股东的净利润亏损:180,000万元至270,000万元。"
2223,2020-06-30,2020-07-17,601992.SHA,金隅集团,水泥建材,reduction,预减,-61.0,-46.0,-53.5,"一)受新冠肺炎疫情影响,房地产结转项目中,保障房占比增加较多,且本期商品房结转项目毛利率较低,导致报告期内房地产板块营业收入及毛利水平同比降幅较大。(二)受新冠肺炎疫情影响,水泥企业下游客户复产较晚,各类工程建设开复工恢复缓慢,尽管经过公司努力第二季度水泥及熟料的综合销量实现同比增长,但上半年与去年同期相比仍有一定差距,同时售价同比降低,由此水泥业务营业收入和利润水平同比降低。(三)新冠肺炎疫情影响下,响应政府号召,减免部分中小微企业租金,导致投资物业收入和利润同比减少。","预计2020年1-6月归属于上市公司股东的净利润盈利:120,000万元至165,000万元,同比上年下降:46%至61%。"
2224,2020-06-30,2020-07-17,688077.SHA,大地熊,材料行业,reduction,略减,-33.38,-15.61,-24.495,"2020年上半年,随着公司经营规模持续增长、复工后生产能力快速恢复并大力拓展境内客户,预计营业收入将较上年同期略有增长。而受到海外疫情蔓延导致的下游停产停工影响,公司高毛利率的外销收入预计将在上半年有所下降。同时,受一季度镨钕混合金属价格走低影响,二季度烧结钕铁硼产品和边角料售价及毛利率预计均有所降低。因此,公司2020年上半年净利润及扣除非经常性损益后归属于母公司所有者的净利润预计将较上年同期有所下降。","预计2020年1-6月归属于上市公司股东的净利润盈利:1,500万元-1,900万元,同比下降15.61%-33.38%。"
2225,2020-06-30,2020-07-17,600570.SHA,恒生电子,软件服务,reduction,预减,-51.3,-49.3,-50.3,公司本次业绩预减主要是由于本期金融资产公允价值变动收益较上年同期下降较大所致。,"预计2020年1-6月归属于上市公司股东的净利润盈利:33,061万元至34,424万元,同比上年下降:49.3%至51.3%。同比上年降低33410万元至34773万元。"
